Country,Date,Year,MEASURE_PSE,PSE Value,MEASURE_GSSE,GSSE Value
Canada,2023,2023-01-01,BPICSH,2.8452,GSSEJDSH,0.0
Canada,2023,2023-01-01,BPICSH,2.8452,GSSEJCSH,2.1532
Canada,2023,2023-01-01,BPICSH,2.8452,GSSEJBSH,8.8133
Canada,2023,2023-01-01,BPICSH,2.8452,GSSEHASH,22.3547
Canada,2023,2023-01-01,BPICSH,2.8452,GSSELSH,0.0
Canada,2023,2023-01-01,BPICSH,2.8452,GSSEISH,38.6016
Canada,2023,2023-01-01,BPICSH,2.8452,GSSEIASH,35.9226
Canada,2023,2023-01-01,BPICSH,2.8452,GSSEKASH,4.7048
Canada,2023,2023-01-01,BPICSH,2.8452,GSSEHSH,36.3626
Canada,2023,2023-01-01,BPICSH,2.8452,GSSEMSH,4.1931
Canada,2023,2023-01-01,BPICSH,2.8452,GSSEJASH,3.4752
Canada,2023,2023-01-01,BPICSH,2.8452,GSSEIBSH,2.679
Canada,2023,2023-01-01,BPICSH,2.8452,GSSEJSH,14.4417
Canada,2023,2023-01-01,BPICSH,2.8452,GSSEKSH,6.401
Canada,2023,2023-01-01,BPICSH,2.8452,GSSEKBSH,1.6962
Canada,2023,2023-01-01,BPICSH,2.8452,GSSEHBSH,14.008
Canada,2023,2023-01-01,BPICSH,2.8452,GSSEICSH,0.0
Canada,2014,2014-01-01,BPICSH,0.0245,GSSEJDSH,0.0
Canada,2014,2014-01-01,BPICSH,0.0245,GSSELSH,0.0
Canada,2014,2014-01-01,BPICSH,0.0245,GSSEKASH,5.9082
Canada,2014,2014-01-01,BPICSH,0.0245,GSSEJSH,8.228
Canada,2014,2014-01-01,BPICSH,0.0245,GSSEICSH,0.0231
Canada,2014,2014-01-01,BPICSH,0.0245,GSSEJCSH,1.3295
Canada,2014,2014-01-01,BPICSH,0.0245,GSSEJBSH,4.588
Canada,2014,2014-01-01,BPICSH,0.0245,GSSEHASH,22.7471
Canada,2014,2014-01-01,BPICSH,0.0245,GSSEISH,44.5215
Canada,2014,2014-01-01,BPICSH,0.0245,GSSEIASH,41.0866
Canada,2014,2014-01-01,BPICSH,0.0245,GSSEHSH,37.5847
Canada,2014,2014-01-01,BPICSH,0.0245,GSSEMSH,0.8442
Canada,2014,2014-01-01,BPICSH,0.0245,GSSEJASH,2.3104
Canada,2014,2014-01-01,BPICSH,0.0245,GSSEIBSH,3.4118
Canada,2014,2014-01-01,BPICSH,0.0245,GSSEKSH,8.8216
Canada,2014,2014-01-01,BPICSH,0.0245,GSSEKBSH,2.9134
Canada,2014,2014-01-01,BPICSH,0.0245,GSSEHBSH,14.8377
Canada,2015,2015-01-01,BPICSH,0.0073,GSSEJDSH,0.0
Canada,2015,2015-01-01,BPICSH,0.0073,GSSEJCSH,1.7834
Canada,2015,2015-01-01,BPICSH,0.0073,GSSEJBSH,5.262
Canada,2015,2015-01-01,BPICSH,0.0073,GSSEHASH,25.7033
Canada,2015,2015-01-01,BPICSH,0.0073,GSSELSH,0.0
Canada,2015,2015-01-01,BPICSH,0.0073,GSSEISH,41.3991
Canada,2015,2015-01-01,BPICSH,0.0073,GSSEIASH,38.2496
Canada,2015,2015-01-01,BPICSH,0.0073,GSSEHSH,40.2704
Canada,2015,2015-01-01,BPICSH,0.0073,GSSEMSH,1.2453
Canada,2015,2015-01-01,BPICSH,0.0073,GSSEJASH,1.7406
Canada,2015,2015-01-01,BPICSH,0.0073,GSSEIBSH,3.1257
Canada,2015,2015-01-01,BPICSH,0.0073,GSSEJSH,8.7859
Canada,2015,2015-01-01,BPICSH,0.0073,GSSEKSH,8.2992
Canada,2015,2015-01-01,BPICSH,0.0073,GSSEKBSH,2.5501
Canada,2015,2015-01-01,BPICSH,0.0073,GSSEHBSH,14.5671
Canada,2015,2015-01-01,BPICSH,0.0073,GSSEKASH,5.7491
Canada,2015,2015-01-01,BPICSH,0.0073,GSSEICSH,0.0238
Canada,2016,2016-01-01,BPICSH,0.0,GSSEJCSH,1.7832
Canada,2016,2016-01-01,BPICSH,0.0,GSSEJBSH,4.4679
Canada,2016,2016-01-01,BPICSH,0.0,GSSEHASH,23.431
Canada,2016,2016-01-01,BPICSH,0.0,GSSEISH,41.6782
Canada,2016,2016-01-01,BPICSH,0.0,GSSEIASH,38.2179
Canada,2016,2016-01-01,BPICSH,0.0,GSSEKASH,6.0728
Canada,2016,2016-01-01,BPICSH,0.0,GSSEHSH,38.5535
Canada,2016,2016-01-01,BPICSH,0.0,GSSEMSH,1.0267
Canada,2016,2016-01-01,BPICSH,0.0,GSSEJASH,3.3014
Canada,2016,2016-01-01,BPICSH,0.0,GSSEIBSH,3.4345
Canada,2016,2016-01-01,BPICSH,0.0,GSSEJSH,9.5525
Canada,2016,2016-01-01,BPICSH,0.0,GSSEKSH,9.1891
Canada,2016,2016-01-01,BPICSH,0.0,GSSEKBSH,3.1163
Canada,2016,2016-01-01,BPICSH,0.0,GSSEHBSH,15.1225
Canada,2016,2016-01-01,BPICSH,0.0,GSSEICSH,0.0258
Canada,2016,2016-01-01,BPICSH,0.0,GSSEJDSH,0.0
Canada,2016,2016-01-01,BPICSH,0.0,GSSELSH,0.0
Canada,2017,2017-01-01,BPICSH,0.0,GSSEJDSH,0.0
Canada,2017,2017-01-01,BPICSH,0.0,GSSEJCSH,1.7191
Canada,2017,2017-01-01,BPICSH,0.0,GSSEJBSH,4.0297
Canada,2017,2017-01-01,BPICSH,0.0,GSSEHASH,23.8406
Canada,2017,2017-01-01,BPICSH,0.0,GSSELSH,0.0
Canada,2017,2017-01-01,BPICSH,0.0,GSSEISH,41.2056
Canada,2017,2017-01-01,BPICSH,0.0,GSSEIASH,38.0704
Canada,2017,2017-01-01,BPICSH,0.0,GSSEKASH,5.7583
Canada,2017,2017-01-01,BPICSH,0.0,GSSEHSH,38.1608
Canada,2017,2017-01-01,BPICSH,0.0,GSSEMSH,1.5496
Canada,2017,2017-01-01,BPICSH,0.0,GSSEJASH,2.7822
Canada,2017,2017-01-01,BPICSH,0.0,GSSEIBSH,3.1159
Canada,2017,2017-01-01,BPICSH,0.0,GSSEJSH,8.5309
Canada,2017,2017-01-01,BPICSH,0.0,GSSEKSH,10.553
Canada,2017,2017-01-01,BPICSH,0.0,GSSEKBSH,4.7947
Canada,2017,2017-01-01,BPICSH,0.0,GSSEHBSH,14.3202
Canada,2017,2017-01-01,BPICSH,0.0,GSSEICSH,0.0194
Canada,2018,2018-01-01,BPICSH,0.0029,GSSEJDSH,0.0
Canada,2018,2018-01-01,BPICSH,0.0029,GSSEJCSH,1.3708
Canada,2018,2018-01-01,BPICSH,0.0029,GSSEJBSH,4.6482
Canada,2018,2018-01-01,BPICSH,0.0029,GSSEHASH,26.7924
Canada,2018,2018-01-01,BPICSH,0.0029,GSSELSH,0.0
Canada,2018,2018-01-01,BPICSH,0.0029,GSSEISH,44.7207
Canada,2018,2018-01-01,BPICSH,0.0029,GSSEIASH,42.4587
Canada,2018,2018-01-01,BPICSH,0.0029,GSSEKASH,6.5522
Canada,2018,2018-01-01,BPICSH,0.0029,GSSEHSH,37.053
Canada,2018,2018-01-01,BPICSH,0.0029,GSSEMSH,1.5099
Canada,2018,2018-01-01,BPICSH,0.0029,GSSEJASH,1.7287
Canada,2018,2018-01-01,BPICSH,0.0029,GSSEIBSH,2.2481
Canada,2018,2018-01-01,BPICSH,0.0029,GSSEJSH,7.7477
Canada,2018,2018-01-01,BPICSH,0.0029,GSSEKSH,8.9687
Canada,2018,2018-01-01,BPICSH,0.0029,GSSEKBSH,2.4165
Canada,2018,2018-01-01,BPICSH,0.0029,GSSEHBSH,10.2606
Canada,2018,2018-01-01,BPICSH,0.0029,GSSEICSH,0.0139
Canada,2019,2019-01-01,BPICSH,0.0085,GSSEJDSH,0.0
Canada,2019,2019-01-01,BPICSH,0.0085,GSSEJCSH,1.4289
Canada,2019,2019-01-01,BPICSH,0.0085,GSSEJBSH,5.5888
Canada,2019,2019-01-01,BPICSH,0.0085,GSSEHASH,26.9482
Canada,2019,2019-01-01,BPICSH,0.0085,GSSELSH,0.0
Canada,2019,2019-01-01,BPICSH,0.0085,GSSEISH,44.2996
Canada,2019,2019-01-01,BPICSH,0.0085,GSSEIASH,41.8636
Canada,2019,2019-01-01,BPICSH,0.0085,GSSEKASH,6.7679
Canada,2019,2019-01-01,BPICSH,0.0085,GSSEHSH,36.7059
Canada,2019,2019-01-01,BPICSH,0.0085,GSSEMSH,2.7338
Canada,2019,2019-01-01,BPICSH,0.0085,GSSEJASH,1.4478
Canada,2019,2019-01-01,BPICSH,0.0085,GSSEIBSH,2.436
Canada,2019,2019-01-01,BPICSH,0.0085,GSSEJSH,8.4655
Canada,2019,2019-01-01,BPICSH,0.0085,GSSEKSH,7.7951
Canada,2019,2019-01-01,BPICSH,0.0085,GSSEKBSH,1.0272
Canada,2019,2019-01-01,BPICSH,0.0085,GSSEHBSH,9.7577
Canada,2019,2019-01-01,BPICSH,0.0085,GSSEICSH,0.0
Canada,2020,2020-01-01,BPICSH,0.0567,GSSEJDSH,0.0
Canada,2020,2020-01-01,BPICSH,0.0567,GSSEJCSH,2.1466
Canada,2020,2020-01-01,BPICSH,0.0567,GSSEJBSH,6.4512
Canada,2020,2020-01-01,BPICSH,0.0567,GSSEHASH,25.4106
Canada,2020,2020-01-01,BPICSH,0.0567,GSSELSH,0.0
Canada,2020,2020-01-01,BPICSH,0.0567,GSSEISH,42.722
Canada,2020,2020-01-01,BPICSH,0.0567,GSSEIASH,40.3739
Canada,2020,2020-01-01,BPICSH,0.0567,GSSEKASH,5.7583
Canada,2020,2020-01-01,BPICSH,0.0567,GSSEHSH,36.9711
Canada,2020,2020-01-01,BPICSH,0.0567,GSSEMSH,3.5251
Canada,2020,2020-01-01,BPICSH,0.0567,GSSEJASH,1.2661
Canada,2020,2020-01-01,BPICSH,0.0567,GSSEIBSH,2.348
Canada,2020,2020-01-01,BPICSH,0.0567,GSSEJSH,9.864
Canada,2020,2020-01-01,BPICSH,0.0567,GSSEKSH,6.9179
Canada,2020,2020-01-01,BPICSH,0.0567,GSSEKBSH,1.1596
Canada,2020,2020-01-01,BPICSH,0.0567,GSSEHBSH,11.5605
Canada,2020,2020-01-01,BPICSH,0.0567,GSSEICSH,0.0
Canada,2021,2021-01-01,BPICSH,0.3088,GSSEJDSH,0.0
Canada,2021,2021-01-01,BPICSH,0.3088,GSSEJCSH,2.1513
Canada,2021,2021-01-01,BPICSH,0.3088,GSSEJBSH,6.7799
Canada,2021,2021-01-01,BPICSH,0.3088,GSSEHASH,24.8474
Canada,2021,2021-01-01,BPICSH,0.3088,GSSELSH,0.0
Canada,2021,2021-01-01,BPICSH,0.3088,GSSEISH,42.8543
Canada,2021,2021-01-01,BPICSH,0.3088,GSSEIASH,40.6744
Canada,2021,2021-01-01,BPICSH,0.3088,GSSEKASH,6.0094
Canada,2021,2021-01-01,BPICSH,0.3088,GSSEHSH,34.7709
Canada,2021,2021-01-01,BPICSH,0.3088,GSSEMSH,3.1648
Canada,2021,2021-01-01,BPICSH,0.3088,GSSEJASH,2.4489
Canada,2021,2021-01-01,BPICSH,0.3088,GSSEIBSH,2.1799
Canada,2021,2021-01-01,BPICSH,0.3088,GSSEJSH,11.3801
Canada,2021,2021-01-01,BPICSH,0.3088,GSSEKSH,7.8298
Canada,2021,2021-01-01,BPICSH,0.3088,GSSEKBSH,1.8205
Canada,2021,2021-01-01,BPICSH,0.3088,GSSEHBSH,9.9235
Canada,2021,2021-01-01,BPICSH,0.3088,GSSEICSH,0.0
Canada,2022,2022-01-01,BPICSH,2.1488,GSSEJDSH,0.0
Canada,2022,2022-01-01,BPICSH,2.1488,GSSEJCSH,1.587
Canada,2022,2022-01-01,BPICSH,2.1488,GSSEJBSH,6.3477
Canada,2022,2022-01-01,BPICSH,2.1488,GSSEHASH,22.9778
Canada,2022,2022-01-01,BPICSH,2.1488,GSSELSH,0.0
Canada,2022,2022-01-01,BPICSH,2.1488,GSSEISH,45.8077
Canada,2022,2022-01-01,BPICSH,2.1488,GSSEIASH,43.7465
Canada,2022,2022-01-01,BPICSH,2.1488,GSSEKASH,5.942
Canada,2022,2022-01-01,BPICSH,2.1488,GSSEHSH,33.0428
Canada,2022,2022-01-01,BPICSH,2.1488,GSSEMSH,3.6786
Canada,2022,2022-01-01,BPICSH,2.1488,GSSEJASH,2.2599
Canada,2022,2022-01-01,BPICSH,2.1488,GSSEIBSH,2.0612
Canada,2022,2022-01-01,BPICSH,2.1488,GSSEKSH,7.2764
Canada,2022,2022-01-01,BPICSH,2.1488,GSSEKBSH,1.3344
Canada,2022,2022-01-01,BPICSH,2.1488,GSSEHBSH,10.065
Canada,2022,2022-01-01,BPICSH,2.1488,GSSEICSH,0.0
Canada,2022,2022-01-01,BPICSH,2.1488,GSSEJSH,10.1946
South Korea,2023,2023-01-01,BP_OPWLSH,10.2315,GSSEJBSH,14.1794
South Korea,2023,2023-01-01,BP_OPWLSH,10.2315,GSSEJSH,50.749
South Korea,2023,2023-01-01,BP_OPWLSH,10.2315,GSSEJASH,36.0693
South Korea,2023,2023-01-01,BP_OPWLSH,10.2315,GSSEHBSH,5.4714
South Korea,2023,2023-01-01,BP_OPWLSH,10.2315,GSSEICSH,0.4472
South Korea,2023,2023-01-01,BP_OPWLSH,10.2315,GSSELSH,10.8049
South Korea,2023,2023-01-01,BP_OPWLSH,10.2315,GSSEIASH,3.9006
South Korea,2023,2023-01-01,BP_OPWLSH,10.2315,GSSEKBSH,1.0203
South Korea,2023,2023-01-01,BP_OPWLSH,10.2315,GSSEISH,10.1217
South Korea,2023,2023-01-01,BP_OPWLSH,10.2315,GSSEJDSH,0.5003
South Korea,2023,2023-01-01,BP_OPWLSH,10.2315,GSSEHASH,21.8327
South Korea,2023,2023-01-01,BP_OPWLSH,10.2315,GSSEKASH,0.0
South Korea,2023,2023-01-01,BP_OPWLSH,10.2315,GSSEMSH,0.0
South Korea,2023,2023-01-01,BP_OPWLSH,10.2315,GSSEKSH,1.0203
South Korea,2023,2023-01-01,BP_OPWLSH,10.2315,GSSEIBSH,5.7739
South Korea,2023,2023-01-01,BP_OPWLSH,10.2315,GSSEJCSH,0.0
South Korea,2023,2023-01-01,BP_OPWLSH,10.2315,GSSEHSH,27.3042
South Korea,2014,2014-01-01,BP_OPWLSH,3.7271,GSSELSH,6.9216
South Korea,2014,2014-01-01,BP_OPWLSH,3.7271,GSSEKASH,0.0
South Korea,2014,2014-01-01,BP_OPWLSH,3.7271,GSSEMSH,0.0
South Korea,2014,2014-01-01,BP_OPWLSH,3.7271,GSSEJCSH,0.0
South Korea,2014,2014-01-01,BP_OPWLSH,3.7271,GSSEJBSH,7.6278
South Korea,2014,2014-01-01,BP_OPWLSH,3.7271,GSSEJSH,56.7985
South Korea,2014,2014-01-01,BP_OPWLSH,3.7271,GSSEJASH,47.1588
South Korea,2014,2014-01-01,BP_OPWLSH,3.7271,GSSEHBSH,0.9554
South Korea,2014,2014-01-01,BP_OPWLSH,3.7271,GSSEICSH,0.0345
South Korea,2014,2014-01-01,BP_OPWLSH,3.7271,GSSEIASH,3.8662
South Korea,2014,2014-01-01,BP_OPWLSH,3.7271,GSSEKBSH,2.1757
South Korea,2014,2014-01-01,BP_OPWLSH,3.7271,GSSEISH,9.4765
South Korea,2014,2014-01-01,BP_OPWLSH,3.7271,GSSEJDSH,2.0119
South Korea,2014,2014-01-01,BP_OPWLSH,3.7271,GSSEHASH,23.6723
South Korea,2014,2014-01-01,BP_OPWLSH,3.7271,GSSEKSH,2.1757
South Korea,2014,2014-01-01,BP_OPWLSH,3.7271,GSSEIBSH,5.5758
South Korea,2014,2014-01-01,BP_OPWLSH,3.7271,GSSEHSH,24.6277
South Korea,2015,2015-01-01,BP_OPWLSH,3.7748,GSSEJBSH,3.7444
South Korea,2015,2015-01-01,BP_OPWLSH,3.7748,GSSEJSH,51.6647
South Korea,2015,2015-01-01,BP_OPWLSH,3.7748,GSSEJASH,46.1246
South Korea,2015,2015-01-01,BP_OPWLSH,3.7748,GSSEHBSH,5.0632
South Korea,2015,2015-01-01,BP_OPWLSH,3.7748,GSSEICSH,0.0288
South Korea,2015,2015-01-01,BP_OPWLSH,3.7748,GSSEIASH,3.9599
South Korea,2015,2015-01-01,BP_OPWLSH,3.7748,GSSEKBSH,1.1415
South Korea,2015,2015-01-01,BP_OPWLSH,3.7748,GSSEISH,9.5236
South Korea,2015,2015-01-01,BP_OPWLSH,3.7748,GSSEJDSH,1.7956
South Korea,2015,2015-01-01,BP_OPWLSH,3.7748,GSSEHASH,22.9737
South Korea,2015,2015-01-01,BP_OPWLSH,3.7748,GSSEKASH,0.0
South Korea,2015,2015-01-01,BP_OPWLSH,3.7748,GSSEMSH,0.0
South Korea,2015,2015-01-01,BP_OPWLSH,3.7748,GSSEKSH,1.1415
South Korea,2015,2015-01-01,BP_OPWLSH,3.7748,GSSEIBSH,5.5349
South Korea,2015,2015-01-01,BP_OPWLSH,3.7748,GSSEJCSH,0.0
South Korea,2015,2015-01-01,BP_OPWLSH,3.7748,GSSEHSH,28.0369
South Korea,2015,2015-01-01,BP_OPWLSH,3.7748,GSSELSH,9.6334
South Korea,2016,2016-01-01,BP_OPWLSH,4.0857,GSSEJBSH,23.5015
South Korea,2016,2016-01-01,BP_OPWLSH,4.0857,GSSEJSH,60.2707
South Korea,2016,2016-01-01,BP_OPWLSH,4.0857,GSSEJASH,35.3646
South Korea,2016,2016-01-01,BP_OPWLSH,4.0857,GSSEHBSH,4.4581
South Korea,2016,2016-01-01,BP_OPWLSH,4.0857,GSSEICSH,0.1025
South Korea,2016,2016-01-01,BP_OPWLSH,4.0857,GSSELSH,6.7483
South Korea,2016,2016-01-01,BP_OPWLSH,4.0857,GSSEIASH,3.4273
South Korea,2016,2016-01-01,BP_OPWLSH,4.0857,GSSEKBSH,1.2121
South Korea,2016,2016-01-01,BP_OPWLSH,4.0857,GSSEISH,7.5111
South Korea,2016,2016-01-01,BP_OPWLSH,4.0857,GSSEJDSH,1.4046
South Korea,2016,2016-01-01,BP_OPWLSH,4.0857,GSSEHASH,19.7996
South Korea,2016,2016-01-01,BP_OPWLSH,4.0857,GSSEKSH,1.2121
South Korea,2016,2016-01-01,BP_OPWLSH,4.0857,GSSEIBSH,3.9813
South Korea,2016,2016-01-01,BP_OPWLSH,4.0857,GSSEHSH,24.2577
South Korea,2016,2016-01-01,BP_OPWLSH,4.0857,GSSEKASH,0.0
South Korea,2016,2016-01-01,BP_OPWLSH,4.0857,GSSEMSH,0.0
South Korea,2016,2016-01-01,BP_OPWLSH,4.0857,GSSEJCSH,0.0
South Korea,2017,2017-01-01,BP_OPWLSH,3.6534,GSSEJBSH,22.7
South Korea,2017,2017-01-01,BP_OPWLSH,3.6534,GSSEJSH,59.9781
South Korea,2017,2017-01-01,BP_OPWLSH,3.6534,GSSEJASH,35.9801
South Korea,2017,2017-01-01,BP_OPWLSH,3.6534,GSSEHBSH,4.2056
South Korea,2017,2017-01-01,BP_OPWLSH,3.6534,GSSEICSH,0.0819
South Korea,2017,2017-01-01,BP_OPWLSH,3.6534,GSSELSH,8.0809
South Korea,2017,2017-01-01,BP_OPWLSH,3.6534,GSSEIASH,3.3182
South Korea,2017,2017-01-01,BP_OPWLSH,3.6534,GSSEKBSH,1.015
South Korea,2017,2017-01-01,BP_OPWLSH,3.6534,GSSEISH,7.6649
South Korea,2017,2017-01-01,BP_OPWLSH,3.6534,GSSEJDSH,1.298
South Korea,2017,2017-01-01,BP_OPWLSH,3.6534,GSSEHASH,19.0555
South Korea,2017,2017-01-01,BP_OPWLSH,3.6534,GSSEKASH,0.0
South Korea,2017,2017-01-01,BP_OPWLSH,3.6534,GSSEMSH,0.0
South Korea,2017,2017-01-01,BP_OPWLSH,3.6534,GSSEKSH,1.015
South Korea,2017,2017-01-01,BP_OPWLSH,3.6534,GSSEIBSH,4.2647
South Korea,2017,2017-01-01,BP_OPWLSH,3.6534,GSSEJCSH,0.0
South Korea,2017,2017-01-01,BP_OPWLSH,3.6534,GSSEHSH,23.2611
South Korea,2018,2018-01-01,BP_OPWLSH,3.3991,GSSEJBSH,22.379
South Korea,2018,2018-01-01,BP_OPWLSH,3.3991,GSSEJSH,58.4889
South Korea,2018,2018-01-01,BP_OPWLSH,3.3991,GSSEJASH,35.0074
South Korea,2018,2018-01-01,BP_OPWLSH,3.3991,GSSEHBSH,4.2802
South Korea,2018,2018-01-01,BP_OPWLSH,3.3991,GSSEICSH,0.3071
South Korea,2018,2018-01-01,BP_OPWLSH,3.3991,GSSELSH,9.0305
South Korea,2018,2018-01-01,BP_OPWLSH,3.3991,GSSEIASH,3.4411
South Korea,2018,2018-01-01,BP_OPWLSH,3.3991,GSSEKBSH,0.9817
South Korea,2018,2018-01-01,BP_OPWLSH,3.3991,GSSEISH,8.8222
South Korea,2018,2018-01-01,BP_OPWLSH,3.3991,GSSEJDSH,1.1025
South Korea,2018,2018-01-01,BP_OPWLSH,3.3991,GSSEHASH,18.3965
South Korea,2018,2018-01-01,BP_OPWLSH,3.3991,GSSEKASH,0.0
South Korea,2018,2018-01-01,BP_OPWLSH,3.3991,GSSEMSH,0.0
South Korea,2018,2018-01-01,BP_OPWLSH,3.3991,GSSEKSH,0.9817
South Korea,2018,2018-01-01,BP_OPWLSH,3.3991,GSSEIBSH,5.074
South Korea,2018,2018-01-01,BP_OPWLSH,3.3991,GSSEJCSH,0.0
South Korea,2018,2018-01-01,BP_OPWLSH,3.3991,GSSEHSH,22.6767
South Korea,2019,2019-01-01,BP_OPWLSH,3.6606,GSSEJBSH,22.3689
South Korea,2019,2019-01-01,BP_OPWLSH,3.6606,GSSEJSH,57.1073
South Korea,2019,2019-01-01,BP_OPWLSH,3.6606,GSSEJASH,33.8361
South Korea,2019,2019-01-01,BP_OPWLSH,3.6606,GSSEHBSH,4.8118
South Korea,2019,2019-01-01,BP_OPWLSH,3.6606,GSSEICSH,0.3371
South Korea,2019,2019-01-01,BP_OPWLSH,3.6606,GSSELSH,11.8172
South Korea,2019,2019-01-01,BP_OPWLSH,3.6606,GSSEIASH,3.2768
South Korea,2019,2019-01-01,BP_OPWLSH,3.6606,GSSEKBSH,0.9398
South Korea,2019,2019-01-01,BP_OPWLSH,3.6606,GSSEISH,8.0289
South Korea,2019,2019-01-01,BP_OPWLSH,3.6606,GSSEJDSH,0.9023
South Korea,2019,2019-01-01,BP_OPWLSH,3.6606,GSSEHASH,17.2949
South Korea,2019,2019-01-01,BP_OPWLSH,3.6606,GSSEKASH,0.0
South Korea,2019,2019-01-01,BP_OPWLSH,3.6606,GSSEMSH,0.0
South Korea,2019,2019-01-01,BP_OPWLSH,3.6606,GSSEKSH,0.9398
South Korea,2019,2019-01-01,BP_OPWLSH,3.6606,GSSEIBSH,4.4151
South Korea,2019,2019-01-01,BP_OPWLSH,3.6606,GSSEJCSH,0.0
South Korea,2019,2019-01-01,BP_OPWLSH,3.6606,GSSEHSH,22.1067
South Korea,2020,2020-01-01,BP_OPWLSH,9.1735,GSSEJBSH,14.972
South Korea,2020,2020-01-01,BP_OPWLSH,9.1735,GSSEJSH,52.4661
South Korea,2020,2020-01-01,BP_OPWLSH,9.1735,GSSEJASH,36.5114
South Korea,2020,2020-01-01,BP_OPWLSH,9.1735,GSSEHBSH,6.0201
South Korea,2020,2020-01-01,BP_OPWLSH,9.1735,GSSEICSH,0.5487
South Korea,2020,2020-01-01,BP_OPWLSH,9.1735,GSSELSH,9.309
South Korea,2020,2020-01-01,BP_OPWLSH,9.1735,GSSEIASH,4.0975
South Korea,2020,2020-01-01,BP_OPWLSH,9.1735,GSSEKBSH,1.1623
South Korea,2020,2020-01-01,BP_OPWLSH,9.1735,GSSEISH,10.7598
South Korea,2020,2020-01-01,BP_OPWLSH,9.1735,GSSEJDSH,0.9826
South Korea,2020,2020-01-01,BP_OPWLSH,9.1735,GSSEHASH,20.2827
South Korea,2020,2020-01-01,BP_OPWLSH,9.1735,GSSEKASH,0.0
South Korea,2020,2020-01-01,BP_OPWLSH,9.1735,GSSEMSH,0.0
South Korea,2020,2020-01-01,BP_OPWLSH,9.1735,GSSEKSH,1.1623
South Korea,2020,2020-01-01,BP_OPWLSH,9.1735,GSSEIBSH,6.1136
South Korea,2020,2020-01-01,BP_OPWLSH,9.1735,GSSEJCSH,0.0
South Korea,2020,2020-01-01,BP_OPWLSH,9.1735,GSSEHSH,26.3028
South Korea,2021,2021-01-01,BP_OPWLSH,7.718,GSSEJBSH,16.4292
South Korea,2021,2021-01-01,BP_OPWLSH,7.718,GSSEJSH,54.3531
South Korea,2021,2021-01-01,BP_OPWLSH,7.718,GSSEJASH,37.1221
South Korea,2021,2021-01-01,BP_OPWLSH,7.718,GSSEHBSH,5.141
South Korea,2021,2021-01-01,BP_OPWLSH,7.718,GSSEICSH,0.56
South Korea,2021,2021-01-01,BP_OPWLSH,7.718,GSSELSH,9.3791
South Korea,2021,2021-01-01,BP_OPWLSH,7.718,GSSEIASH,3.8742
South Korea,2021,2021-01-01,BP_OPWLSH,7.718,GSSEKBSH,1.1723
South Korea,2021,2021-01-01,BP_OPWLSH,7.718,GSSEISH,10.083
South Korea,2021,2021-01-01,BP_OPWLSH,7.718,GSSEJDSH,0.8019
South Korea,2021,2021-01-01,BP_OPWLSH,7.718,GSSEHASH,19.8714
South Korea,2021,2021-01-01,BP_OPWLSH,7.718,GSSEKASH,0.0
South Korea,2021,2021-01-01,BP_OPWLSH,7.718,GSSEMSH,0.0
South Korea,2021,2021-01-01,BP_OPWLSH,7.718,GSSEKSH,1.1723
South Korea,2021,2021-01-01,BP_OPWLSH,7.718,GSSEIBSH,5.6489
South Korea,2021,2021-01-01,BP_OPWLSH,7.718,GSSEJCSH,0.0
South Korea,2021,2021-01-01,BP_OPWLSH,7.718,GSSEHSH,25.0124
South Korea,2022,2022-01-01,BP_OPWLSH,8.8651,GSSEJBSH,14.9559
South Korea,2022,2022-01-01,BP_OPWLSH,8.8651,GSSEJSH,52.4316
South Korea,2022,2022-01-01,BP_OPWLSH,8.8651,GSSEJASH,36.8431
South Korea,2022,2022-01-01,BP_OPWLSH,8.8651,GSSEHBSH,5.5598
South Korea,2022,2022-01-01,BP_OPWLSH,8.8651,GSSEICSH,0.4936
South Korea,2022,2022-01-01,BP_OPWLSH,8.8651,GSSELSH,11.5209
South Korea,2022,2022-01-01,BP_OPWLSH,8.8651,GSSEIASH,3.7866
South Korea,2022,2022-01-01,BP_OPWLSH,8.8651,GSSEKBSH,1.0391
South Korea,2022,2022-01-01,BP_OPWLSH,8.8651,GSSEISH,9.5863
South Korea,2022,2022-01-01,BP_OPWLSH,8.8651,GSSEJDSH,0.6327
South Korea,2022,2022-01-01,BP_OPWLSH,8.8651,GSSEHASH,19.8623
South Korea,2022,2022-01-01,BP_OPWLSH,8.8651,GSSEKASH,0.0
South Korea,2022,2022-01-01,BP_OPWLSH,8.8651,GSSEMSH,0.0
South Korea,2022,2022-01-01,BP_OPWLSH,8.8651,GSSEKSH,1.0391
South Korea,2022,2022-01-01,BP_OPWLSH,8.8651,GSSEIBSH,5.3061
South Korea,2022,2022-01-01,BP_OPWLSH,8.8651,GSSEJCSH,0.0
South Korea,2022,2022-01-01,BP_OPWLSH,8.8651,GSSEHSH,25.4221
United States,2023,2023-01-01,BPICSH,70.5852,GSSEHBSH,3.8152
United States,2023,2023-01-01,BPICSH,70.5852,GSSEHSH,27.8628
United States,2023,2023-01-01,BPICSH,70.5852,GSSEKBSH,19.466
United States,2023,2023-01-01,BPICSH,70.5852,GSSEKSH,19.466
United States,2023,2023-01-01,BPICSH,70.5852,GSSEKASH,0.0
United States,2023,2023-01-01,BPICSH,70.5852,GSSEJSH,28.6522
